velifer_IDmodified-gene-14 ENSG00000185385.35
velifer_evm.TU.SUPER__4.458 ENSG00000047597.1
velifer_evm.TU.SUPER__4.459 ENSG00000147533.2
velifer_evm.TU.SUPER__4.46 ENSG00000087842.1
velifer_evm.TU.SUPER__4.460 ENSG00000165168.1
velifer_evm.TU.SUPER__4.461 ENSG00000165169.1
velifer_evm.TU.SUPER__4.462 ENSG00000232040.2
velifer_evm.TU.SUPER__4.466 ENSG00000130962.1
velifer_evm.TU.SUPER__4.467 ENSG00000008196.2
velifer_evm.TU.SUPER__4.47 ENSG00000102010.1
velifer_evm.TU.SUPER__4.471 ENSG00000147183.1
velifer_evm.TU.SUPER__4.473 ENSG00000283463.1
velifer_evm.TU.SUPER__4.475 ENSG00000198034.10
velifer_evm.TU.SUPER__4.478 ENSG00000096384.3
velifer_evm.TU.SUPER__4.48 ENSG00000130234.1
velifer_evm.TU.SUPER__4.480 ENSG00000168101.1
velifer_evm.TU.SUPER__4.481 ENSG00000174007.2
velifer_evm.TU.SUPER__4.482 ENSG00000174740.1
velifer_evm.TU.SUPER__4.485 ENSG00000005339.17
velifer_evm.TU.SUPER__4.488 ENSG00000102290.2
velifer_evm.TU.SUPER__4.489 ENSG00000186468.2
velifer_evm.TU.SUPER__4.49 ENSG00000147003.2
velifer_evm.TU.SUPER__4.490 ENSG00000114383.2
velifer_evm.TU.SUPER__4.491 ENSG00000171940.4
velifer_evm.TU.SUPER__4.495 ENSG00000283697.10
velifer_evm.TU.SUPER__4.496 ENSG00000105254.2
velifer_evm.TU.SUPER__4.497 ENSG00000186310.1
velifer_evm.TU.SUPER__4.498 ENSG00000171680.6
velifer_evm.TU.SUPER__4.499 ENSG00000171680.7
velifer_evm.TU.SUPER__4.50 ENSG00000169239.1
velifer_evm.TU.SUPER__4.502 ENSG00000179083.1
velifer_evm.TU.SUPER__4.507 ENSG00000123064.5
velifer_evm.TU.SUPER__4.51 ENSG00000169249.1
velifer_evm.TU.SUPER__4.510 ENSG00000119013.1
velifer_evm.TU.SUPER__4.512 ENSG00000025772.1
velifer_evm.TU.SUPER__4.517 ENSG00000166913.4
velifer_evm.TU.SUPER__4.519 ENSG00000152795.3
velifer_evm.TU.SUPER__4.520 ENSG00000160075.4
velifer_evm.TU.SUPER__4.522 ENSG00000179151.2
velifer_evm.TU.SUPER__4.523 ENSG00000179151.3
velifer_evm.TU.SUPER__4.53 ENSG00000126010.1
velifer_evm.TU.SUPER__4.531 ENSG00000147202.1
velifer_evm.TU.SUPER__4.533 ENSG00000147202.2
velifer_evm.TU.SUPER__4.55 ENSG00000120289.5
velifer_evm.TU.SUPER__4.550 ENSG00000000005.1
velifer_evm.TU.SUPER__4.551 ENSG00000000003.1
velifer_evm.TU.SUPER__4.552 ENSG00000102359.1
velifer_evm.TU.SUPER__4.553 ENSG00000102362.1
velifer_evm.TU.SUPER__4.555 ENSG00000007952.1
velifer_evm.TU.SUPER__4.556 ENSG00000182489.1
velifer_evm.TU.SUPER__4.558 ENSG00000188917.1
velifer_evm.TU.SUPER__4.559 ENSG00000126950.1
velifer_evm.TU.SUPER__4.56 ENSG00000234469.2
velifer_evm.TU.SUPER__4.561 ENSG00000102385.1
velifer_evm.TU.SUPER__4.564 ENSG00000126953.3
velifer_evm.TU.SUPER__4.566 ENSG00000241343.2
velifer_evm.TU.SUPER__4.567 ENSG00000102393.1
velifer_evm.TU.SUPER__4.568 ENSG00000126945.1
velifer_evm.TU.SUPER__4.57 ENSG00000234469.3
velifer_evm.TU.SUPER__4.570 ENSG00000164713.2
velifer_evm.TU.SUPER__4.571 ENSG00000006831.3
velifer_evm.TU.SUPER__4.572 ENSG00000005339.18
velifer_evm.TU.SUPER__4.573 ENSG00000126947.1
velifer_evm.TU.SUPER__4.574 ENSG00000198960.1
velifer_evm.TU.SUPER__4.575 ENSG00000198960.2
velifer_evm.TU.SUPER__4.576 ENSG00000102401.1
velifer_evm.TU.SUPER__4.577 ENSG00000184867.1
velifer_evm.TU.SUPER__4.582 ENSG00000138771.2
velifer_evm.TU.SUPER__4.583 ENSG00000184515.1
velifer_evm.TU.SUPER__4.588 ENSG00000158301.1
velifer_evm.TU.SUPER__4.589 ENSG00000163867.5
velifer_evm.TU.SUPER__4.59 ENSG00000047230.2
velifer_evm.TU.SUPER__4.593 ENSG00000185222.1
velifer_evm.TU.SUPER__4.598 ENSG00000180964.1
velifer_evm.TU.SUPER__4.60 ENSG00000169895.1
velifer_evm.TU.SUPER__4.600 ENSG00000147206.1
velifer_evm.TU.SUPER__4.602 ENSG00000269437.4
velifer_evm.TU.SUPER__4.603 ENSG00000160877.3
velifer_evm.TU.SUPER__4.604 ENSG00000123416.5
velifer_evm.TU.SUPER__4.606 ENSG00000196507.1
velifer_evm.TU.SUPER__4.607 ENSG00000172465.1
velifer_evm.TU.SUPER__4.608 ENSG00000123562.1
velifer_evm.TU.SUPER__4.609 ENSG00000101958.2
velifer_evm.TU.SUPER__4.61 ENSG00000086712.2
velifer_evm.TU.SUPER__4.610 ENSG00000123560.1
velifer_evm.TU.SUPER__4.612 ENSG00000123570.1
velifer_evm.TU.SUPER__4.613 ENSG00000123569.1
velifer_evm.TU.SUPER__4.614 ENSG00000269743.1
velifer_evm.TU.SUPER__4.616 ENSG00000123575.1
velifer_evm.TU.SUPER__4.617 ENSG00000123576.2
velifer_evm.TU.SUPER__4.620 ENSG00000198837.2
velifer_evm.TU.SUPER__4.621 ENSG00000099817.2
velifer_evm.TU.SUPER__4.623 ENSG00000105373.2
velifer_evm.TU.SUPER__4.626 ENSG00000189108.1
velifer_evm.TU.SUPER__4.628 ENSG00000123572.1
velifer_evm.TU.SUPER__4.63 ENSG00000102409.2
velifer_evm.TU.SUPER__4.630 ENSG00000123561.1
velifer_evm.TU.SUPER__4.633 ENSG00000157502.2
velifer_evm.TU.SUPER__4.635 ENSG00000147231.1
velifer_evm.TU.SUPER__4.637 ENSG00000133135.2
velifer_evm.TU.SUPER__4.638 ENSG00000133138.1
velifer_evm.TU.SUPER__4.639 ENSG00000147223.1
velifer_evm.TU.SUPER__4.64 ENSG00000120963.2
velifer_evm.TU.SUPER__4.640 ENSG00000165376.1
velifer_evm.TU.SUPER__4.643 ENSG00000089682.1
velifer_evm.TU.SUPER__4.644 ENSG00000213024.2
velifer_evm.TU.SUPER__4.645 ENSG00000080572.1
velifer_evm.TU.SUPER__4.649 ENSG00000147234.1
velifer_evm.TU.SUPER__4.65 ENSG00000169891.1
velifer_evm.TU.SUPER__4.651 ENSG00000157514.1
velifer_evm.TU.SUPER__4.654 ENSG00000170925.1
velifer_evm.TU.SUPER__4.656 ENSG00000101842.1
velifer_evm.TU.SUPER__4.657 ENSG00000101843.1
velifer_evm.TU.SUPER__4.658 ENSG00000101844.1
velifer_evm.TU.SUPER__4.659 ENSG00000197565.1
velifer_evm.TU.SUPER__4.660 ENSG00000187498.2
velifer_evm.TU.SUPER__4.664 ENSG00000101890.2
velifer_evm.TU.SUPER__4.665 ENSG00000101890.3
velifer_evm.TU.SUPER__4.666 ENSG00000101888.1
velifer_evm.TU.SUPER__4.667 ENSG00000176076.1
velifer_evm.TU.SUPER__4.668 ENSG00000068366.1
velifer_evm.TU.SUPER__4.670 ENSG00000198034.11
velifer_evm.TU.SUPER__4.671 ENSG00000157600.1
velifer_evm.TU.SUPER__4.672 ENSG00000101935.1
velifer_evm.TU.SUPER__4.673 ENSG00000243978.1
velifer_evm.TU.SUPER__4.674 ENSG00000137492.5
velifer_evm.TU.SUPER__4.675 ENSG00000101938.1
velifer_evm.TU.SUPER__4.676 ENSG00000197958.3
velifer_evm.TU.SUPER__4.677 ENSG00000173726.2
velifer_evm.TU.SUPER__4.680 ENSG00000077264.1
velifer_evm.TU.SUPER__4.681 ENSG00000077274.1
velifer_evm.TU.SUPER__4.683 ENSG00000077279.1
velifer_evm.TU.SUPER__4.685 ENSG00000140740.1
velifer_evm.TU.SUPER__4.687 ENSG00000260802.1
velifer_evm.TU.SUPER__4.69 ENSG00000047634.1
velifer_evm.TU.SUPER__4.690 ENSG00000072315.2
velifer_evm.TU.SUPER__4.692 ENSG00000187823.1
velifer_evm.TU.SUPER__4.693 ENSG00000111328.6
velifer_evm.TU.SUPER__4.694 ENSG00000102119.2
velifer_evm.TU.SUPER__4.695 ENSG00000198561.2
velifer_evm.TU.SUPER__4.696 ENSG00000182508.1
velifer_evm.TU.SUPER__4.698 ENSG00000126016.1
velifer_evm.TU.SUPER__4.7 ENSG00000136943.9
velifer_evm.TU.SUPER__4.70 ENSG00000131831.1
velifer_evm.TU.SUPER__4.703 ENSG00000078687.2
velifer_evm.TU.SUPER__4.704 ENSG00000078687.3
velifer_evm.TU.SUPER__4.705 ENSG00000183396.2
velifer_evm.TU.SUPER__4.706 ENSG00000237190.2
velifer_evm.TU.SUPER__4.708 ENSG00000147246.1
velifer_evm.TU.SUPER__4.709 ENSG00000123496.1
velifer_evm.TU.SUPER__4.71 ENSG00000071082.5
velifer_evm.TU.SUPER__4.710 ENSG00000135446.3
velifer_evm.TU.SUPER__4.711 ENSG00000130224.1
velifer_evm.TU.SUPER__4.713 ENSG00000171720.1
velifer_evm.TU.SUPER__4.716 ENSG00000102024.1
velifer_evm.TU.SUPER__4.719 ENSG00000244476.1
velifer_evm.TU.SUPER__4.720 ENSG00000114942.1
velifer_evm.TU.SUPER__4.721 ENSG00000176087.1
velifer_evm.TU.SUPER__4.724 ENSG00000180772.1
velifer_evm.TU.SUPER__4.725 ENSG00000268104.1
velifer_evm.TU.SUPER__4.726 ENSG00000204019.1
velifer_evm.TU.SUPER__4.727 ENSG00000103194.2
velifer_evm.TU.SUPER__4.728 ENSG00000167196.2
velifer_evm.TU.SUPER__4.729 ENSG00000163961.3
velifer_evm.TU.SUPER__4.73 ENSG00000177324.1
velifer_evm.TU.SUPER__4.733 ENSG00000196531.2
velifer_evm.TU.SUPER__4.735 ENSG00000131725.1
velifer_evm.TU.SUPER__4.736 ENSG00000147251.1
velifer_evm.TU.SUPER__4.737 ENSG00000131724.1
velifer_evm.TU.SUPER__4.738 ENSG00000174460.1
velifer_evm.TU.SUPER__4.739 ENSG00000136908.2
velifer_evm.TU.SUPER__4.74 ENSG00000102098.1
velifer_evm.TU.SUPER__4.741 ENSG00000171587.2
velifer_evm.TU.SUPER__4.742 ENSG00000175556.1
velifer_evm.TU.SUPER__4.743 ENSG00000100380.2
velifer_evm.TU.SUPER__4.745 ENSG00000236446.1
velifer_evm.TU.SUPER__4.746 ENSG00000250423.1
velifer_evm.TU.SUPER__4.750 ENSG00000171314.3
velifer_evm.TU.SUPER__4.751 ENSG00000101856.1
velifer_evm.TU.SUPER__4.753 ENSG00000197976.4
velifer_evm.TU.SUPER__4.755 ENSG00000164587.2
velifer_evm.TU.SUPER__4.756 ENSG00000077713.1
velifer_evm.TU.SUPER__4.757 ENSG00000005022.1
velifer_evm.TU.SUPER__4.758 ENSG00000018610.2
velifer_evm.TU.SUPER__4.759 ENSG00000077721.1
velifer_evm.TU.SUPER__4.760 ENSG00000186416.1
velifer_evm.TU.SUPER__4.761 ENSG00000125354.1
velifer_evm.TU.SUPER__4.762 ENSG00000187808.1
velifer_evm.TU.SUPER__4.763 ENSG00000239672.2
velifer_evm.TU.SUPER__4.764 ENSG00000198918.3
velifer_evm.TU.SUPER__4.765 ENSG00000125351.1
velifer_evm.TU.SUPER__4.767 ENSG00000125356.2
velifer_evm.TU.SUPER__4.768 ENSG00000186471.1
velifer_evm.TU.SUPER__4.769 ENSG00000101882.1
velifer_evm.TU.SUPER__4.772 ENSG00000131721.1
velifer_evm.TU.SUPER__4.773 ENSG00000101883.2
velifer_evm.TU.SUPER__4.774 ENSG00000123576.3
velifer_evm.TU.SUPER__4.775 ENSG00000177485.1
velifer_evm.TU.SUPER__4.776 ENSG00000125355.1
velifer_evm.TU.SUPER__4.777 ENSG00000101892.1
velifer_evm.TU.SUPER__4.778 ENSG00000282815.1
velifer_evm.TU.SUPER__4.779 ENSG00000005893.1
velifer_evm.TU.SUPER__4.78 ENSG00000086717.1
velifer_evm.TU.SUPER__4.780 ENSG00000101367.1
velifer_evm.TU.SUPER__4.784 ENSG00000122378.3
velifer_evm.TU.SUPER__4.785 ENSG00000198522.2
velifer_evm.TU.SUPER__4.786 ENSG00000171155.1
velifer_evm.TU.SUPER__4.787 ENSG00000164978.2
velifer_evm.TU.SUPER__4.788 ENSG00000242362.1
velifer_evm.TU.SUPER__4.79 ENSG00000044446.1
velifer_evm.TU.SUPER__4.790 ENSG00000100360.2
velifer_evm.TU.SUPER__4.791 ENSG00000105619.23
velifer_evm.TU.SUPER__4.795 ENSG00000125675.1
velifer_evm.TU.SUPER__4.796 ENSG00000125676.8
velifer_evm.TU.SUPER__4.797 ENSG00000073792.2
velifer_evm.TU.SUPER__4.798 ENSG00000101966.1
velifer_evm.TU.SUPER__4.799 ENSG00000101972.1
velifer_evm.TU.SUPER__4.802 ENSG00000183918.1
velifer_evm.TU.SUPER__4.803 ENSG00000009694.1
velifer_evm.TU.SUPER__4.805 ENSG00000113712.3
velifer_evm.TU.SUPER__4.806 ENSG00000282815.2
velifer_evm.TU.SUPER__4.808 ENSG00000129480.2
velifer_evm.TU.SUPER__4.81 ENSG00000008988.2
velifer_evm.TU.SUPER__4.810 ENSG00000198354.1
velifer_evm.TU.SUPER__4.812 ENSG00000133112.8
velifer_evm.TU.SUPER__4.814 ENSG00000184009.3
velifer_evm.TU.SUPER__4.815 ENSG00000198354.2
velifer_evm.TU.SUPER__4.816 ENSG00000253313.2
velifer_evm.TU.SUPER__4.817 ENSG00000183631.1
velifer_evm.TU.SUPER__4.82 ENSG00000212122.4
velifer_evm.TU.SUPER__4.821 ENSG00000129518.2
velifer_evm.TU.SUPER__4.824 ENSG00000102038.1
velifer_evm.TU.SUPER__4.826 ENSG00000171388.1
velifer_evm.TU.SUPER__4.827 ENSG00000122121.1
velifer_evm.TU.SUPER__4.828 ENSG00000122122.1
velifer_evm.TU.SUPER__4.829 ENSG00000188706.1
velifer_evm.TU.SUPER__4.83 ENSG00000091527.2
velifer_evm.TU.SUPER__4.830 ENSG00000242715.1
velifer_evm.TU.SUPER__4.831 ENSG00000156697.4
velifer_evm.TU.SUPER__4.832 ENSG00000085185.1
velifer_evm.TU.SUPER__4.833 ENSG00000102034.1
velifer_evm.TU.SUPER__4.836 ENSG00000134594.1
velifer_evm.TU.SUPER__4.839 ENSG00000147262.2
velifer_evm.TU.SUPER__4.840 ENSG00000134597.1
velifer_evm.TU.SUPER__4.841 ENSG00000165675.1
velifer_evm.TU.SUPER__4.846 ENSG00000078967.2
velifer_evm.TU.SUPER__4.848 ENSG00000165694.1
velifer_evm.TU.SUPER__4.849 ENSG00000174444.6
velifer_evm.TU.SUPER__4.85 ENSG00000180815.1
velifer_evm.TU.SUPER__4.850 ENSG00000123728.2
velifer_evm.TU.SUPER__4.851 ENSG00000242715.2
velifer_evm.TU.SUPER__4.856 ENSG00000134588.1
velifer_evm.TU.SUPER__4.858 ENSG00000139343.4
velifer_evm.TU.SUPER__4.859 ENSG00000076716.1
velifer_evm.TU.SUPER__4.865 ENSG00000203952.1
velifer_evm.TU.SUPER__4.866 ENSG00000156531.1
velifer_evm.TU.SUPER__4.867 ENSG00000165704.1
velifer_evm.TU.SUPER__4.87 ENSG00000173681.1
velifer_evm.TU.SUPER__4.870 ENSG00000156504.1
velifer_evm.TU.SUPER__4.871 ENSG00000101928.1
velifer_evm.TU.SUPER__4.874 ENSG00000134590.1
velifer_evm.TU.SUPER__4.875 ENSG00000134590.2
velifer_evm.TU.SUPER__4.877 ENSG00000134590.3
velifer_evm.TU.SUPER__4.878 ENSG00000134590.4
velifer_evm.TU.SUPER__4.88 ENSG00000184368.1
velifer_evm.TU.SUPER__4.884 ENSG00000173275.3
velifer_evm.TU.SUPER__4.885 ENSG00000286075.2
velifer_evm.TU.SUPER__4.887 ENSG00000165359.1
velifer_evm.TU.SUPER__4.889 ENSG00000169446.2
velifer_evm.TU.SUPER__4.89 ENSG00000173674.4
velifer_evm.TU.SUPER__4.892 ENSG00000129680.1
velifer_evm.TU.SUPER__4.893 ENSG00000156920.1
velifer_evm.TU.SUPER__4.895 ENSG00000102239.1
velifer_evm.TU.SUPER__4.896 ENSG00000102241.2
velifer_evm.TU.SUPER__4.898 ENSG00000102245.1
velifer_evm.TU.SUPER__4.899 ENSG00000129675.1
velifer_evm.TU.SUPER__4.9 ENSG00000004961.1
velifer_evm.TU.SUPER__4.90 ENSG00000177189.1
velifer_evm.TU.SUPER__4.900 ENSG00000160679.3
velifer_evm.TU.SUPER__4.902 ENSG00000147274.6
velifer_evm.TU.SUPER__4.903 ENSG00000110801.2
velifer_evm.TU.SUPER__4.904 ENSG00000165370.1
velifer_evm.TU.SUPER__4.906 ENSG00000165914.2
velifer_evm.TU.SUPER__4.907 ENSG00000152795.4
velifer_evm.TU.SUPER__4.911 ENSG00000114125.2
velifer_evm.TU.SUPER__4.912 ENSG00000196262.15
velifer_evm.TU.SUPER__4.913 ENSG00000156009.1
velifer_evm.TU.SUPER__4.919 ENSG00000181163.4
velifer_evm.TU.SUPER__4.92 ENSG00000188846.4
velifer_evm.TU.SUPER__4.920 ENSG00000143179.2
velifer_evm.TU.SUPER__4.921 ENSG00000101981.1
velifer_evm.TU.SUPER__4.925 ENSG00000203933.1
velifer_evm.TU.SUPER__4.926 ENSG00000230707.1
velifer_evm.TU.SUPER__4.927 ENSG00000198034.12
velifer_evm.TU.SUPER__4.928 ENSG00000130385.2
velifer_evm.TU.SUPER__4.930 ENSG00000185090.2
velifer_evm.TU.SUPER__4.932 ENSG00000174748.2
velifer_evm.TU.SUPER__4.933 ENSG00000134595.1
velifer_evm.TU.SUPER__4.935 ENSG00000111647.2
velifer_evm.TU.SUPER__4.936 ENSG00000111647.3
velifer_evm.TU.SUPER__4.94 ENSG00000091073.1
velifer_evm.TU.SUPER__4.946 ENSG00000182195.1
velifer_evm.TU.SUPER__4.95 ENSG00000180329.3
velifer_evm.TU.SUPER__4.955 ENSG00000122390.3
velifer_evm.TU.SUPER__4.956 ENSG00000101367.2
velifer_evm.TU.SUPER__4.958 ENSG00000179542.1
velifer_evm.TU.SUPER__4.96 ENSG00000125611.3
velifer_evm.TU.SUPER__4.960 ENSG00000079785.2
velifer_evm.TU.SUPER__4.962 ENSG00000125386.2
velifer_evm.TU.SUPER__4.963 ENSG00000165606.3
velifer_evm.TU.SUPER__4.964 ENSG00000196262.16
velifer_evm.TU.SUPER__4.965 ENSG00000124260.13
velifer_evm.TU.SUPER__4.966 ENSG00000235699.6
velifer_evm.TU.SUPER__4.967 ENSG00000185985.1
velifer_evm.TU.SUPER__4.968 ENSG00000235699.7
velifer_evm.TU.SUPER__4.969 ENSG00000118985.1
velifer_evm.TU.SUPER__4.97 ENSG00000149970.2
velifer_evm.TU.SUPER__4.970 ENSG00000123064.6
velifer_evm.TU.SUPER__4.972 ENSG00000102081.1
velifer_evm.TU.SUPER__4.973 ENSG00000176988.1
velifer_evm.TU.SUPER__4.974 ENSG00000130706.1
velifer_evm.TU.SUPER__4.975 ENSG00000073584.2
velifer_evm.TU.SUPER__4.976 ENSG00000073584.3
velifer_evm.TU.SUPER__4.977 ENSG00000155966.1
velifer_evm.TU.SUPER__4.978 ENSG00000283697.11
velifer_evm.TU.SUPER__4.979 ENSG00000147419.1
velifer_evm.TU.SUPER__4.98 ENSG00000185915.1
velifer_evm.TU.SUPER__4.982 ENSG00000010404.1
velifer_evm.TU.SUPER__4.985 ENSG00000269556.1
velifer_evm.TU.SUPER__4.987 ENSG00000283697.12
velifer_evm.TU.SUPER__4.988 ENSG00000197620.7
velifer_evm.TU.SUPER__4.99 ENSG00000091482.1
velifer_evm.TU.SUPER__4.991 ENSG00000013619.1
velifer_evm.TU.SUPER__4.992 ENSG00000283697.13
velifer_evm.TU.SUPER__4.993 ENSG00000171100.1
velifer_evm.TU.SUPER__4.994 ENSG00000063601.2
velifer_evm.TU.SUPER__4.996 ENSG00000029993.4
velifer_evm.TU.SUPER__4.997 ENSG00000102195.1
velifer_evm.TU.SUPER__42.10 ENSG00000119392.12
velifer_evm.TU.SUPER__42.12 ENSG00000079134.16
velifer_evm.TU.SUPER__42.13 ENSG00000166337.16
velifer_evm.TU.SUPER__42.15 ENSG00000184814.16
velifer_evm.TU.SUPER__42.2 ENSG00000079134.17
velifer_evm.TU.SUPER__42.3 ENSG00000103264.108
velifer_evm.TU.SUPER__42.4 ENSG00000135903.14
velifer_evm.TU.SUPER__42.5 ENSG00000259009.2
velifer_evm.TU.SUPER__42.6 ENSG00000125676.9
velifer_evm.TU.SUPER__42.7 ENSG00000205060.3
velifer_evm.TU.SUPER__42.9 ENSG00000119392.13
velifer_evm.TU.SUPER__47.1 ENSG00000198075.8
velifer_evm.TU.SUPER__47.2 ENSG00000206260.9
velifer_evm.TU.SUPER__47.3 ENSG00000206260.10
velifer_evm.TU.SUPER__47.5 ENSG00000125676.10
velifer_evm.TU.SUPER__47.6 ENSG00000079134.18
velifer_evm.TU.SUPER__5.10 ENSG00000198173.4
velifer_evm.TU.SUPER__5.1003 ENSG00000103342.1
velifer_evm.TU.SUPER__5.1004 ENSG00000171490.2
velifer_evm.TU.SUPER__5.1005 ENSG00000122299.1
velifer_evm.TU.SUPER__5.1006 ENSG00000153066.1
velifer_evm.TU.SUPER__5.1008 ENSG00000184602.1
velifer_evm.TU.SUPER__5.1009 ENSG00000189067.1
velifer_evm.TU.SUPER__5.101 ENSG00000153071.1
velifer_evm.TU.SUPER__5.1010 ENSG00000188897.1
velifer_evm.TU.SUPER__5.1011 ENSG00000175643.1
velifer_evm.TU.SUPER__5.1013 ENSG00000178257.1
velifer_evm.TU.SUPER__5.1014 ENSG00000178279.1
velifer_evm.TU.SUPER__5.1015 ENSG00000185338.1
velifer_evm.TU.SUPER__5.1017 ENSG00000182108.1
velifer_evm.TU.SUPER__5.102 ENSG00000113600.1
velifer_evm.TU.SUPER__5.1022 ENSG00000166676.1
velifer_evm.TU.SUPER__5.1024 ENSG00000153060.1
velifer_evm.TU.SUPER__5.1025 ENSG00000213853.2
velifer_evm.TU.SUPER__5.1027 ENSG00000166669.1
velifer_evm.TU.SUPER__5.103 ENSG00000176261.3
velifer_evm.TU.SUPER__5.1030 ENSG00000105193.2
velifer_evm.TU.SUPER__5.1038 ENSG00000182831.1
velifer_evm.TU.SUPER__5.1039 ENSG00000150459.2
velifer_evm.TU.SUPER__5.104 ENSG00000082074.1
velifer_evm.TU.SUPER__5.1042 ENSG00000153048.1
velifer_evm.TU.SUPER__5.1043 ENSG00000140650.1
velifer_evm.TU.SUPER__5.1044 ENSG00000184857.1
velifer_evm.TU.SUPER__5.1046 ENSG00000067365.2
velifer_evm.TU.SUPER__5.1047 ENSG00000232258.1
velifer_evm.TU.SUPER__5.105 ENSG00000164327.1
velifer_evm.TU.SUPER__5.1054 ENSG00000078328.2
velifer_evm.TU.SUPER__5.106 ENSG00000145623.1
velifer_evm.TU.SUPER__5.1064 ENSG00000189132.1
velifer_evm.TU.SUPER__5.1066 ENSG00000078328.3
velifer_evm.TU.SUPER__5.1067 ENSG00000182156.2
velifer_evm.TU.SUPER__5.1068 ENSG00000118894.1
velifer_evm.TU.SUPER__5.1069 ENSG00000033011.1
velifer_evm.TU.SUPER__5.1072 ENSG00000103174.1
velifer_evm.TU.SUPER__5.1073 ENSG00000103184.1
velifer_evm.TU.SUPER__5.1074 ENSG00000118898.1
velifer_evm.TU.SUPER__5.1075 ENSG00000118900.1
velifer_evm.TU.SUPER__5.1076 ENSG00000140632.1
velifer_evm.TU.SUPER__5.1077 ENSG00000067836.1
velifer_evm.TU.SUPER__5.1078 ENSG00000267795.1
velifer_evm.TU.SUPER__5.1079 ENSG00000140623.1
velifer_evm.TU.SUPER__5.1082 ENSG00000168096.1
velifer_evm.TU.SUPER__5.1084 ENSG00000168101.2
velifer_evm.TU.SUPER__5.1086 ENSG00000185262.2
velifer_evm.TU.SUPER__5.1087 ENSG00000205832.1
velifer_evm.TU.SUPER__5.1088 ENSG00000089486.1
velifer_evm.TU.SUPER__5.109 ENSG00000113594.1
velifer_evm.TU.SUPER__5.1090 ENSG00000153406.3
velifer_evm.TU.SUPER__5.1091 ENSG00000103423.1
velifer_evm.TU.SUPER__5.1093 ENSG00000126603.1
velifer_evm.TU.SUPER__5.1094 ENSG00000090447.1
velifer_evm.TU.SUPER__5.1097 ENSG00000162104.1
velifer_evm.TU.SUPER__5.1099 ENSG00000005339.19
velifer_evm.TU.SUPER__5.1100 ENSG00000126602.1
velifer_evm.TU.SUPER__5.1101 ENSG00000213918.1
velifer_evm.TU.SUPER__5.1106 ENSG00000215131.1
velifer_evm.TU.SUPER__5.1110 ENSG00000121769.4
velifer_evm.TU.SUPER__5.1111 ENSG00000162086.2
velifer_evm.TU.SUPER__5.1112 ENSG00000006194.1
velifer_evm.TU.SUPER__5.1113 ENSG00000103313.1
velifer_evm.TU.SUPER__5.1116 ENSG00000105141.2
velifer_evm.TU.SUPER__5.1117 ENSG00000085644.1
velifer_evm.TU.SUPER__5.1119 ENSG00000130182.1
velifer_evm.TU.SUPER__5.1121 ENSG00000130182.2
velifer_evm.TU.SUPER__5.1125 ENSG00000131652.1
velifer_evm.TU.SUPER__5.1128 ENSG00000184697.1
velifer_evm.TU.SUPER__5.1129 ENSG00000213937.1
velifer_evm.TU.SUPER__5.1130 ENSG00000262152.1
velifer_evm.TU.SUPER__5.1134 ENSG00000131650.1
velifer_evm.TU.SUPER__5.1137 ENSG00000167978.1
velifer_evm.TU.SUPER__5.1139 ENSG00000103355.1
velifer_evm.TU.SUPER__5.1140 ENSG00000215148.1
velifer_evm.TU.SUPER__5.1141 ENSG00000007038.2
velifer_evm.TU.SUPER__5.1144 ENSG00000005001.2
velifer_evm.TU.SUPER__5.1145 ENSG00000108094.4
velifer_evm.TU.SUPER__5.1146 ENSG00000172382.1
velifer_evm.TU.SUPER__5.1151 ENSG00000185883.1
velifer_evm.TU.SUPER__5.1152 ENSG00000162065.1
velifer_evm.TU.SUPER__5.1154 ENSG00000162062.1
velifer_evm.TU.SUPER__5.1156 ENSG00000108094.5
velifer_evm.TU.SUPER__5.1157 ENSG00000172530.2
velifer_evm.TU.SUPER__5.1158 ENSG00000167972.1
velifer_evm.TU.SUPER__5.1159 ENSG00000205937.2
velifer_evm.TU.SUPER__5.1160 ENSG00000167969.1
velifer_evm.TU.SUPER__5.1162 ENSG00000184207.1
velifer_evm.TU.SUPER__5.1165 ENSG00000167971.1
velifer_evm.TU.SUPER__5.1168 ENSG00000008710.1
velifer_evm.TU.SUPER__5.1169 ENSG00000103197.1
velifer_evm.TU.SUPER__5.1170 ENSG00000065057.1
velifer_evm.TU.SUPER__5.1171 ENSG00000065054.1
velifer_evm.TU.SUPER__5.1172 ENSG00000167962.1
velifer_evm.TU.SUPER__5.1173 ENSG00000100321.2
velifer_evm.TU.SUPER__5.1174 ENSG00000127554.1
velifer_evm.TU.SUPER__5.1176 ENSG00000183751.1
velifer_evm.TU.SUPER__5.1177 ENSG00000179580.1
velifer_evm.TU.SUPER__5.1178 ENSG00000140988.5
velifer_evm.TU.SUPER__5.1179 ENSG00000140990.1
velifer_evm.TU.SUPER__5.118 ENSG00000197603.1
velifer_evm.TU.SUPER__5.1180 ENSG00000140986.1
velifer_evm.TU.SUPER__5.1181 ENSG00000198736.1
velifer_evm.TU.SUPER__5.1182 ENSG00000162040.1
velifer_evm.TU.SUPER__5.1184 ENSG00000162039.1
velifer_evm.TU.SUPER__5.1185 ENSG00000180185.1
velifer_evm.TU.SUPER__5.1186 ENSG00000063854.1
velifer_evm.TU.SUPER__5.1187 ENSG00000099769.1
